Trade_ID,Product_ID,Year_ID,TradeType_ID,Trade_Value,Share_Percentage,Growth_Rate,Absolute_Change,Trade_Balance,Created_At
363,335,1,1,2.26,0.0001,533.59,12.05,-715.11,01-04-2023 00:00
364,336,1,1,17.76,0.0005,195.72,34.75,-111.04,01-04-2023 00:00
365,337,1,1,0,0,226.47,0,,01-04-2023 00:00
366,338,1,1,0.67,0,-90.98,-0.61,,01-04-2023 00:00
367,339,1,1,6.52,0.0002,-31.36,-2.05,-1195.15,01-04-2023 00:00
368,340,1,1,1.14,0,3.59,0.04,-597.08,01-04-2023 00:00
369,341,1,1,0.04,0,-98.1,-0.04,-0.21,01-04-2023 00:00
370,342,1,1,0.08,0,119.32,0.1,-0.96,01-04-2023 00:00
371,343,1,1,0,0,-93.37,0,-1.1,01-04-2023 00:00
372,344,1,1,400.13,0.0111,-73.55,-294.3,-824.99,01-04-2023 00:00
373,345,1,1,0.28,0,-82.91,-0.23,-21.68,01-04-2023 00:00
374,346,1,1,0.02,0,-85.03,-0.02,-3.42,01-04-2023 00:00
375,347,1,1,8.32,0.0002,-55.89,-4.65,-0.54,01-04-2023 00:00
376,348,1,1,8.3,0.0002,-13.15,-1.09,,01-04-2023 00:00
377,349,1,1,2422.48,0.0669,32.88,796.46,2422.48,01-04-2023 00:00
378,350,1,1,21.37,0.0006,-26.09,-5.58,-2280.45,01-04-2023 00:00
379,351,1,1,6.06,0.0002,31.81,1.93,-1360.2,01-04-2023 00:00
380,352,1,1,39.58,0.0011,21.43,8.48,39.43,01-04-2023 00:00
381,353,1,1,0.31,0,124.03,0.38,-111.48,01-04-2023 00:00
382,354,1,1,1256.11,0.0347,4.42,55.58,1243.36,01-04-2023 00:00
383,355,1,1,169.36,0.0047,-9.99,-16.92,-398.46,01-04-2023 00:00
384,356,1,1,0.11,0,271.41,0.28,-123.23,01-04-2023 00:00
385,357,1,1,2.62,0.0001,73.5,1.93,,01-04-2023 00:00
386,358,1,1,0.05,0,63.32,0.03,-6.2,01-04-2023 00:00
387,359,1,1,37.15,0.001,-12.72,-4.72,36.4,01-04-2023 00:00
388,5386,1,1,37.15,0.001,-12.72,-4.72,36.4,01-04-2023 00:00
389,360,1,1,14.45,0.0004,102.19,14.76,14.36,01-04-2023 00:00
390,361,1,1,3460.7,0.0956,-11.73,-406.01,3265.53,01-04-2023 00:00
391,362,1,1,534.66,0.0148,17.19,91.92,-185.86,01-04-2023 00:00
392,363,1,1,107.41,0.003,4.72,5.08,107.15,01-04-2023 00:00
393,364,1,1,32.36,0.0009,7.54,2.44,28.75,01-04-2023 00:00
394,365,1,1,31.05,0.0009,39.11,12.15,,01-04-2023 00:00
395,366,1,1,77.17,0.0021,50.17,38.72,-3229.54,01-04-2023 00:00
396,367,1,1,3.6,0.0001,23.45,0.85,-232.18,01-04-2023 00:00
397,368,1,1,0.02,0,0,-0.02,,01-04-2023 00:00
398,369,1,1,0.03,0,107.38,0.03,-27.18,01-04-2023 00:00
399,370,1,1,0,0,3440.26,0.03,0,01-04-2023 00:00
400,371,1,1,0.04,0,31.57,0.02,-97.38,01-04-2023 00:00
401,372,1,1,0.42,0,-91.83,-0.39,-2.7,01-04-2023 00:00
402,373,1,1,1.14,0,30.11,0.34,-57.46,01-04-2023 00:00
403,374,1,1,0.39,0,-22.9,-0.09,-0.25,01-04-2023 00:00
404,375,1,1,1.96,0.0001,15.3,0.3,1.45,01-04-2023 00:00
405,376,1,1,2,0.0001,262.06,5.24,,01-04-2023 00:00
406,377,1,1,7.09,0.0002,14.37,1.02,-33.63,01-04-2023 00:00
407,378,1,1,3.14,0.0001,-75.44,-2.37,-419.6,01-04-2023 00:00
408,379,1,1,0.49,0,-95.6,-0.47,0.47,01-04-2023 00:00
409,380,1,1,0.09,0,393.54,0.36,-2.26,01-04-2023 00:00
410,381,1,1,693.64,0.0192,23.86,165.5,188.35,01-04-2023 00:00
411,382,1,1,6.9,0.0002,41.67,2.87,6.15,01-04-2023 00:00
412,5387,1,1,6.9,0.0002,41.67,2.87,6.15,01-04-2023 00:00
413,383,1,1,4.43,0.0001,22.31,0.98,0.21,01-04-2023 00:00
414,5388,1,1,4.43,0.0001,22.31,0.98,0.21,01-04-2023 00:00
415,384,1,1,350.52,0.0097,4.16,14.58,334.44,01-04-2023 00:00
416,5389,1,1,350.52,0.0097,4.16,14.58,334.44,01-04-2023 00:00
417,385,1,1,0.05,0,75.52,0.03,0.04,01-04-2023 00:00
418,386,1,1,4.21,0.0001,37.15,1.57,4.21,01-04-2023 00:00
419,387,1,1,3.35,0.0001,4.66,0.15,-127.85,01-04-2023 00:00
420,388,1,1,0.75,0,1.84,0.01,-18.11,01-04-2023 00:00
421,389,1,1,0.48,0,-68.39,-0.33,-6.17,01-04-2023 00:00
422,390,1,1,238.44,0.0066,87.77,209.28,236.24,01-04-2023 00:00
423,391,1,1,3.59,0.0001,59.07,2.11,2.36,01-04-2023 00:00
424,392,1,1,2.13,0.0001,47.55,1.02,1.59,01-04-2023 00:00
425,5390,1,1,2.13,0.0001,47.55,1.02,1.59,01-04-2023 00:00
426,393,1,1,6765.31,0.1869,54.92,3715.31,5190.2,01-04-2023 00:00
427,394,1,1,6.54,0.0002,-74.65,-4.88,2.48,01-04-2023 00:00
428,395,1,1,22.05,0.0006,18.08,3.99,15.51,01-04-2023 00:00
429,396,1,1,1.07,0,-41.74,-0.45,-0.82,01-04-2023 00:00
430,397,1,1,17.36,0.0005,63.9,11.09,14.85,01-04-2023 00:00
431,398,1,1,69.72,0.0019,19.69,13.73,65.85,01-04-2023 00:00
432,399,1,1,115.45,0.0032,6.2,7.16,102.68,01-04-2023 00:00
433,400,1,1,809.24,0.0224,21.03,170.18,805.22,01-04-2023 00:00
434,5391,1,1,809.24,0.0224,21.03,170.18,805.22,01-04-2023 00:00
435,401,1,1,5160.97,0.1426,13.44,693.73,4795.04,01-04-2023 00:00
436,402,1,1,0.1,0,-57.45,-0.06,0.05,01-04-2023 00:00
437,403,1,1,364.58,0.0101,35.51,129.45,-1019.03,01-04-2023 00:00
438,404,1,1,356.36,0.0098,53.79,191.69,352.14,01-04-2023 00:00
439,405,1,1,9540.92,0.2636,-14.94,-1425.68,9476.22,01-04-2023 00:00
440,5392,1,1,9540.92,0.2636,-14.94,-1425.68,9476.22,01-04-2023 00:00
441,406,1,1,2387.38,0.066,8.9,212.51,2308.76,01-04-2023 00:00
442,407,1,1,0,0,0,13.87,0,01-04-2023 00:00
443,408,1,1,3.48,0.0001,-60.2,-2.1,3.48,01-04-2023 00:00
444,409,1,1,41.54,0.0011,-15.99,-6.64,-19.28,01-04-2023 00:00
445,410,1,1,24.01,0.0007,12.76,3.06,-762.6,01-04-2023 00:00
446,411,1,1,36.72,0.001,68.77,25.25,23.69,01-04-2023 00:00
447,412,1,1,85.14,0.0024,2.95,2.51,-1265.98,01-04-2023 00:00
448,413,1,1,14.7,0.0004,28.21,4.14,14.06,01-04-2023 00:00
449,414,1,1,211.9,0.0059,-24.97,-52.91,179.79,01-04-2023 00:00
450,415,1,1,58.43,0.0016,24.78,14.48,46.34,01-04-2023 00:00
451,416,1,1,10.91,0.0003,35.48,3.87,-267.55,01-04-2023 00:00
452,417,1,1,5.65,0.0002,-6.94,-0.4,2.23,01-04-2023 00:00
453,418,1,1,1094.39,0.0302,56.05,613.37,437.35,01-04-2023 00:00
454,419,1,1,55.3,0.0015,66.27,36.65,46.43,01-04-2023 00:00
455,420,1,1,773.33,0.0214,-43.03,-332.76,617.51,01-04-2023 00:00
456,421,1,1,174.88,0.0048,10.16,17.76,173.49,01-04-2023 00:00
457,422,1,1,5279.45,0.1459,5.24,276.51,4494,01-04-2023 00:00
458,423,1,1,517.78,0.0143,20.3,105.13,510.76,01-04-2023 00:00
459,424,1,1,638.48,0.0176,18.54,118.38,-149.48,01-04-2023 00:00
460,5393,1,1,638.48,0.0176,18.54,118.38,-149.48,01-04-2023 00:00
461,425,1,1,57.68,0.0016,-47.34,-27.31,47.77,01-04-2023 00:00
462,5394,1,1,57.68,0.0016,-47.34,-27.31,47.77,01-04-2023 00:00
463,426,1,1,463.17,0.0128,82.51,382.14,215.5,01-04-2023 00:00
464,427,1,1,183.72,0.0051,19.42,35.67,155.33,01-04-2023 00:00
465,428,1,1,5.85,0.0002,808.4,47.25,-349.79,01-04-2023 00:00
466,429,1,1,1875.87,0.0518,53.82,1009.52,1725.8,01-04-2023 00:00
467,430,1,1,896.05,0.0248,13.84,124.03,859.62,01-04-2023 00:00
468,431,1,1,1104.29,0.0305,6.76,74.66,980.48,01-04-2023 00:00
469,432,1,1,0.05,0,1745.28,0.86,,01-04-2023 00:00
470,433,1,1,0.29,0,-99.8,-0.29,-42.14,01-04-2023 00:00
471,434,1,1,1.08,0,336.41,3.62,1.08,01-04-2023 00:00
472,435,1,1,469.41,0.013,-97.53,-457.8,199.41,01-04-2023 00:00
473,436,1,1,0.03,0,-99.93,-0.03,,01-04-2023 00:00
474,437,1,1,0.01,0,-98.97,-0.01,,01-04-2023 00:00
475,438,1,1,1.94,0.0001,85.98,1.67,1.94,01-04-2023 00:00
476,439,1,1,19.02,0.0005,-7.02,-1.34,-266.79,01-04-2023 00:00
477,440,1,1,0.12,0,-20.22,-0.03,0.12,01-04-2023 00:00
478,441,1,1,5.16,0.0001,-3.55,-0.19,-136.96,01-04-2023 00:00
479,442,1,1,475.5,0.0131,-30.37,-144.41,468.43,01-04-2023 00:00
480,443,1,1,3184.59,0.088,-56.58,-1801.85,2870.81,01-04-2023 00:00
481,444,1,1,1011.12,0.0279,33.58,339.54,1010.14,01-04-2023 00:00
482,445,1,1,1077.79,0.0298,-8.37,-90.2,1077.79,01-04-2023 00:00
483,446,1,1,82502.63,2.2797,22.08,18218.12,82467.25,01-04-2023 00:00
484,447,1,1,1602.12,0.0443,66.24,1061.3,1602.01,01-04-2023 00:00
485,448,1,1,68.29,0.0019,-0.59,-0.41,68.29,01-04-2023 00:00
486,449,1,1,76.32,0.0021,-3.77,-2.88,76.22,01-04-2023 00:00
487,450,1,1,5.04,0.0001,-37.41,-1.89,4.89,01-04-2023 00:00
488,451,1,1,53.6,0.0015,3.06,1.63,52.8,01-04-2023 00:00
489,452,1,1,285.29,0.0079,6.08,17.35,284.71,01-04-2023 00:00
490,453,1,1,2.62,0.0001,-18.66,-0.49,2.62,01-04-2023 00:00
491,454,1,1,23.07,0.0006,122.25,28.2,19.95,01-04-2023 00:00
492,455,1,1,0.01,0,0,-0.01,,01-04-2023 00:00
493,456,1,1,96.57,0.0027,-37.4,-36.12,96.56,01-04-2023 00:00
494,457,1,1,529.18,0.0146,18.19,96.25,512.65,01-04-2023 00:00
495,458,1,1,121.34,0.0034,14.57,17.68,120.84,01-04-2023 00:00
496,459,1,1,466.9,0.0129,24.26,113.28,466.07,01-04-2023 00:00
497,460,1,1,4.15,0.0001,81.06,3.37,3.87,01-04-2023 00:00
498,461,1,1,301.99,0.0083,-13.67,-41.28,300.61,01-04-2023 00:00
499,462,1,1,9.08,0.0003,-24.37,-2.21,8.91,01-04-2023 00:00
500,463,1,1,5.03,0.0001,-26.15,-1.32,4.98,01-04-2023 00:00
501,464,1,1,28.21,0.0008,44.48,12.54,-76.01,01-04-2023 00:00
502,465,1,1,8.5,0.0002,-34.33,-2.92,8.5,01-04-2023 00:00
503,466,1,1,0.26,0,-13.61,-0.04,-173.04,01-04-2023 00:00
504,467,1,1,103.32,0.0029,-10.45,-10.8,99.99,01-04-2023 00:00
505,468,1,1,12.5,0.0003,17.77,2.23,12.31,01-04-2023 00:00
506,469,1,1,13.34,0.0004,4.43,0.59,13.26,01-04-2023 00:00
507,470,1,1,33.45,0.0009,38.64,12.93,33.43,01-04-2023 00:00
508,471,1,1,480.79,0.0133,11.26,54.14,460.14,01-04-2023 00:00
509,472,1,1,1367.03,0.0378,7.86,107.42,1365.91,01-04-2023 00:00
510,5396,1,1,1367.03,0.0378,7.86,107.42,1365.91,01-04-2023 00:00
511,473,1,1,9.47,0.0003,42.48,4.03,9.46,01-04-2023 00:00
512,5397,1,1,9.47,0.0003,42.48,4.03,9.46,01-04-2023 00:00
513,474,1,1,77.51,0.0021,-9.81,-7.61,-6.88,01-04-2023 00:00
514,475,1,1,84.92,0.0023,15.6,13.24,53.02,01-04-2023 00:00
515,476,1,1,1.06,0,-69.79,-0.74,-1.74,01-04-2023 00:00
516,477,1,1,0.37,0,-82.53,-0.3,-10.01,01-04-2023 00:00
517,478,1,1,2238.6,0.0619,-9.07,-203.09,2200.14,01-04-2023 00:00
518,479,1,1,25.32,0.0007,-13.2,-3.34,-1.05,01-04-2023 00:00
519,480,1,1,25.5,0.0007,38.7,9.87,17.03,01-04-2023 00:00
520,481,1,1,13.9,0.0004,19.48,2.71,12.13,01-04-2023 00:00
521,482,1,1,0.02,0,217.78,0.04,-23.85,01-04-2023 00:00
522,483,1,1,6.61,0.0002,-36.09,-2.39,-199.94,01-04-2023 00:00
523,484,1,1,2.55,0.0001,11.38,0.29,2.55,01-04-2023 00:00
524,485,1,1,38.69,0.0011,13.4,5.18,-4844.32,01-04-2023 00:00
525,486,1,1,18,0.0005,-58.56,-10.54,18,01-04-2023 00:00
526,5398,1,1,18,0.0005,-58.56,-10.54,18,01-04-2023 00:00
527,487,1,1,125.07,0.0035,14.65,18.32,124.82,01-04-2023 00:00
528,5399,1,1,125.07,0.0035,14.65,18.32,124.82,01-04-2023 00:00
529,488,1,1,6992.28,0.1932,-5.93,-414.72,6973.74,01-04-2023 00:00
530,5400,1,1,6992.28,0.1932,-5.93,-414.72,6973.74,01-04-2023 00:00
531,489,1,1,173.88,0.0048,39.21,68.18,116.63,01-04-2023 00:00
532,490,1,1,150.09,0.0041,14.99,22.49,149.16,01-04-2023 00:00
533,491,1,1,0,0,0,0,,01-04-2023 00:00
534,492,1,1,0.94,0,-56.79,-0.54,,01-04-2023 00:00
535,493,1,1,45.93,0.0013,-55.74,-25.6,24.66,01-04-2023 00:00
536,494,1,1,0.91,0,254.95,2.33,-106.45,01-04-2023 00:00
537,495,1,1,5.57,0.0002,-47.13,-2.62,,01-04-2023 00:00
538,496,1,1,5.28,0.0001,-1.41,-0.08,4.68,01-04-2023 00:00
539,497,1,1,64.04,0.0018,-38.04,-24.36,,01-04-2023 00:00
540,498,1,1,4346.66,0.1201,-4.43,-192.76,2510.16,01-04-2023 00:00
541,499,1,1,208.06,0.0057,-14.98,-31.18,204.62,01-04-2023 00:00
542,500,1,1,14.99,0.0004,-12.01,-1.81,14.99,01-04-2023 00:00
543,501,1,1,97.64,0.0027,6.95,6.79,-618.26,01-04-2023 00:00
544,502,1,1,7.04,0.0002,-33.38,-2.35,7.04,01-04-2023 00:00
545,503,1,1,166.48,0.0046,45.26,75.36,-213.24,01-04-2023 00:00
546,504,1,1,83.72,0.0023,24.54,20.55,83.5,01-04-2023 00:00
547,505,1,1,4.47,0.0001,198.04,8.84,4.3,01-04-2023 00:00
548,506,1,1,0.67,0,-88.45,-0.59,-0.33,01-04-2023 00:00
549,507,1,1,32.89,0.0009,-24.59,-8.09,,01-04-2023 00:00
550,508,1,1,0,0,25845.61,0.66,-47.28,01-04-2023 00:00
551,509,1,1,0.02,0,-95.58,-0.02,-0.08,01-04-2023 00:00
552,510,1,1,0,0,0,0.05,0,01-04-2023 00:00
553,511,1,1,0.06,0,781.85,0.5,-14.55,01-04-2023 00:00
554,512,1,1,1.15,0,282.59,3.25,-9.97,01-04-2023 00:00
555,513,1,1,33.33,0.0009,9.87,3.29,-96.9,01-04-2023 00:00
556,514,1,1,869.87,0.024,22.32,194.16,-203.89,01-04-2023 00:00
557,515,1,1,161.21,0.0045,33.73,54.37,46.81,01-04-2023 00:00
558,516,1,1,2.98,0.0001,-46.11,-1.37,-44.34,01-04-2023 00:00
559,517,1,1,2.76,0.0001,-82.87,-2.29,2.38,01-04-2023 00:00
560,518,1,1,0.04,0,132.17,0.05,,01-04-2023 00:00
561,519,1,1,0,0,-78.08,0,,01-04-2023 00:00
562,520,1,1,0.83,0,-59.59,-0.5,,01-04-2023 00:00
563,521,1,1,0,0,-72,0,,01-04-2023 00:00
564,522,1,1,4027.02,0.1113,11.93,480.62,3108.49,01-04-2023 00:00
565,523,1,1,4.25,0.0001,30.63,1.3,-15.51,01-04-2023 00:00
566,524,1,1,0.39,0,78.61,0.31,-8.53,01-04-2023 00:00
567,525,1,1,0.01,0,356.94,0.03,,01-04-2023 00:00
568,526,1,1,0,0,0,0,0,01-04-2023 00:00
569,527,1,1,1.77,0,107.99,1.91,,01-04-2023 00:00
570,528,1,1,21.85,0.0006,-19.19,-4.2,21.85,01-04-2023 00:00
571,529,1,1,29.99,0.0008,0.13,0.04,19.98,01-04-2023 00:00
572,530,1,1,1.92,0.0001,271.97,5.23,-2.16,01-04-2023 00:00
573,5401,1,1,1.92,0.0001,271.97,5.23,-2.16,01-04-2023 00:00
574,531,1,1,0.36,0,71.96,0.27,0.11,01-04-2023 00:00
575,532,1,1,0.54,0,-93.91,-0.51,-5.16,01-04-2023 00:00
576,533,1,1,68.61,0.0019,15.84,10.87,-228.01,01-04-2023 00:00
577,534,1,1,651.75,0.018,15.05,98.1,-1048.39,01-04-2023 00:00
578,535,1,1,0.3,0,1452.85,4.3,,01-04-2023 00:00
579,536,1,1,1.36,0,42.38,0.57,-5.88,01-04-2023 00:00
580,537,1,1,5.1,0.0001,-39.78,-2.03,-27.34,01-04-2023 00:00
581,538,1,1,0,0,0,0,,01-04-2023 00:00
582,539,1,1,3744.56,0.1035,31.18,1167.66,3273.18,01-04-2023 00:00
583,540,1,1,2.34,0.0001,60.68,1.42,-185.42,01-04-2023 00:00
584,541,1,1,40.07,0.0011,-27.05,-10.84,-57.94,01-04-2023 00:00
585,542,1,1,3406.02,0.0941,5.21,177.59,3322.72,01-04-2023 00:00
586,5402,1,1,3406.02,0.0941,5.21,177.59,3322.72,01-04-2023 00:00
587,543,1,1,133.68,0.0037,36.04,48.18,-13.88,01-04-2023 00:00
588,5403,1,1,133.68,0.0037,36.04,48.18,-13.88,01-04-2023 00:00
589,544,1,1,19.93,0.0006,-67.67,-13.49,-485.75,01-04-2023 00:00
590,545,1,1,0.34,0,-91.66,-0.31,-8.36,01-04-2023 00:00
591,546,1,1,2.72,0.0001,-41.28,-1.12,-4.07,01-04-2023 00:00
592,547,1,1,158.67,0.0044,-23.87,-37.87,158.55,01-04-2023 00:00
593,548,1,1,197.14,0.0054,36.16,71.27,-186.76,01-04-2023 00:00
594,549,1,1,0,0,0,0,,01-04-2023 00:00
595,550,1,1,0,0,0,0,,01-04-2023 00:00
596,551,1,1,1055.22,0.0292,-58.19,-614.08,,01-04-2023 00:00
597,552,1,1,2.75,0.0001,-89.99,-2.47,,01-04-2023 00:00
598,553,1,1,0.3,0,100.38,0.31,-6.38,01-04-2023 00:00
599,554,1,1,572.96,0.0158,-29.7,-170.14,383.81,01-04-2023 00:00
600,5404,1,1,572.96,0.0158,-29.7,-170.14,383.81,01-04-2023 00:00
601,555,1,1,38.75,0.0011,-11.85,-4.6,-5.82,01-04-2023 00:00
602,5405,1,1,38.75,0.0011,-11.85,-4.6,-5.82,01-04-2023 00:00
603,556,1,1,0.05,0,273.41,0.12,0.05,01-04-2023 00:00
604,5406,1,1,0.05,0,273.41,0.12,0.05,01-04-2023 00:00
605,557,1,1,4.31,0.0001,21.1,0.91,-27225.46,01-04-2023 00:00
606,558,1,1,168.31,0.0047,26.84,45.17,103.22,01-04-2023 00:00
607,559,1,1,1799.07,0.0497,67.58,1215.77,1795.34,01-04-2023 00:00
608,560,1,1,88.15,0.0024,7.35,6.48,86.96,01-04-2023 00:00
609,561,1,1,0.12,0,220.85,0.25,-112.95,01-04-2023 00:00
610,562,1,1,0.01,0,1467.67,0.09,-0.44,01-04-2023 00:00
611,563,1,1,0.01,0,139.05,0.01,-1.18,01-04-2023 00:00
612,564,1,1,1.5,0,94.87,1.43,-279.02,01-04-2023 00:00
613,565,1,1,0,0,-60.03,0,-10.37,01-04-2023 00:00
614,566,1,1,0.11,0,532.16,0.61,-53.43,01-04-2023 00:00
615,567,1,1,16.47,0.0005,-99.99,-16.47,-51624.99,01-04-2023 00:00
616,568,1,1,22.59,0.0006,30.87,6.97,-16482.06,01-04-2023 00:00
617,569,1,1,0.89,0,105.47,0.94,-26317.96,01-04-2023 00:00
618,570,1,1,203.34,0.0056,55.35,112.55,167.98,01-04-2023 00:00
619,571,1,1,0.01,0,0,-0.01,,01-04-2023 00:00
620,572,1,1,3.3,0.0001,246.58,8.15,3.27,01-04-2023 00:00
621,573,1,1,25.5,0.0007,109.46,27.91,25.49,01-04-2023 00:00
622,574,1,1,334.23,0.0092,18.26,61.04,333.76,01-04-2023 00:00
623,575,1,1,0.08,0,-40.9,-0.03,-769.65,01-04-2023 00:00
624,576,1,1,1.56,0,42.82,0.66,-111.62,01-04-2023 00:00
625,577,1,1,0.87,0,-40.3,-0.35,-56.97,01-04-2023 00:00
626,578,1,1,6.24,0.0002,142.21,8.89,-2.36,01-04-2023 00:00
627,579,1,1,130.88,0.0036,18.09,23.67,130.6,01-04-2023 00:00
628,580,1,1,55.05,0.0015,-20.45,-11.26,53.79,01-04-2023 00:00
629,581,1,1,1.1,0,8.67,0.1,,01-04-2023 00:00
630,582,1,1,11.97,0.0003,32.4,3.87,-11.44,01-04-2023 00:00
631,583,1,1,0.04,0,-14.78,-0.01,0.04,01-04-2023 00:00
632,584,1,1,9.07,0.0003,-37.49,-3.4,8.56,01-04-2023 00:00
633,585,1,1,8200.73,0.2266,9.23,757.04,8193.37,01-04-2023 00:00
634,586,1,1,308.88,0.0085,9.59,29.61,272.14,01-04-2023 00:00
635,587,1,1,10.03,0.0003,-27.51,-2.76,3.34,01-04-2023 00:00
636,588,1,1,681.41,0.0188,56.73,386.58,152.69,01-04-2023 00:00
637,589,1,1,0.15,0,286.5,0.41,,01-04-2023 00:00
638,590,1,1,780.92,0.0216,22.11,172.66,599.53,01-04-2023 00:00
639,591,1,1,0.17,0,0,-0.17,0.14,01-04-2023 00:00
640,592,1,1,8.91,0.0002,-42.45,-3.78,7.69,01-04-2023 00:00
641,593,1,1,78.61,0.0022,164.29,129.14,38.65,01-04-2023 00:00
642,5407,1,1,78.61,0.0022,164.29,129.14,38.65,01-04-2023 00:00
643,594,1,1,399.69,0.011,-5.53,-22.11,392.12,01-04-2023 00:00
644,5408,1,1,399.69,0.011,-5.53,-22.11,392.12,01-04-2023 00:00
645,595,1,1,21.41,0.0006,12.04,2.58,-274.35,01-04-2023 00:00
646,596,1,1,49.31,0.0014,23.71,11.69,20.02,01-04-2023 00:00
647,597,1,1,11.8,0.0003,-4.03,-0.47,-11.76,01-04-2023 00:00
648,598,1,1,3.66,0.0001,-27.5,-1,3.66,01-04-2023 00:00
649,5409,1,1,3.66,0.0001,-27.5,-1,3.66,01-04-2023 00:00
650,599,1,1,4.22,0.0001,-18.81,-0.79,3.82,01-04-2023 00:00
651,5410,1,1,4.22,0.0001,-18.81,-0.79,3.82,01-04-2023 00:00
652,600,1,1,0,0,0,0,,01-04-2023 00:00
653,601,1,1,2.15,0.0001,49.23,1.05,2.15,01-04-2023 00:00
654,602,1,1,1.2,0,7.37,0.09,0.81,01-04-2023 00:00
655,603,1,1,0.01,0,0,-0.01,-1.57,01-04-2023 00:00
656,604,1,1,0.02,0,0,-0.02,-9.37,01-04-2023 00:00
657,605,1,1,11.38,0.0003,-97.27,-11.07,,01-04-2023 00:00
658,606,1,1,0,0,424428.18,0.7,,01-04-2023 00:00
659,607,1,1,1.75,0,-71.61,-1.25,-0.16,01-04-2023 00:00
660,5414,1,1,1.75,0,-71.61,-1.25,-0.16,01-04-2023 00:00
661,608,1,1,0.06,0,-93.03,-0.06,-1.05,01-04-2023 00:00
662,609,1,1,1.74,0,-8.79,-0.16,,01-04-2023 00:00
663,610,1,1,22.5,0.0006,45.98,10.34,20.76,01-04-2023 00:00
664,5415,1,1,22.5,0.0006,45.98,10.34,20.76,01-04-2023 00:00
665,611,1,1,21.86,0.0006,41.21,9,20.93,01-04-2023 00:00
666,612,1,1,0.25,0,113.91,0.29,-0.3,01-04-2023 00:00
667,613,1,1,0.14,0,227.31,0.31,0.01,01-04-2023 00:00
668,614,1,1,0,0,0,0,-0.17,01-04-2023 00:00
669,615,1,1,646.23,0.0179,28.27,182.67,644.56,01-04-2023 00:00
670,616,1,1,521.44,0.0144,-25.35,-132.16,516.2,01-04-2023 00:00
671,617,1,1,759.87,0.021,-6.58,-49.99,756.11,01-04-2023 00:00
672,618,1,1,3955.65,0.1093,17.18,679.53,3916.91,01-04-2023 00:00
673,619,1,1,7.19,0.0002,-84.65,-6.09,7.16,01-04-2023 00:00
674,620,1,1,10.64,0.0003,-38.23,-4.07,,01-04-2023 00:00
675,621,1,1,0,0,0,0,0,01-04-2023 00:00
676,622,1,1,25.78,0.0007,-12.91,-3.33,24.71,01-04-2023 00:00
677,623,1,1,1.41,0,-99.95,-1.41,1.36,01-04-2023 00:00
678,624,1,1,0,0,0,0,,01-04-2023 00:00
679,625,1,1,13.58,0.0004,21.86,2.97,13.5,01-04-2023 00:00
680,626,1,1,0.24,0,0,-0.24,-4.12,01-04-2023 00:00
681,627,1,1,1.17,0,10.78,0.12,0.06,01-04-2023 00:00
682,628,1,1,563.82,0.0156,-16.78,-94.59,448.88,01-04-2023 00:00
683,629,1,1,4939.67,0.1365,-24.76,-1222.98,-10947.1,01-04-2023 00:00
684,630,1,1,58.67,0.0016,-40.03,-23.49,58.67,01-04-2023 00:00
685,631,1,1,17410.27,0.4811,-21.31,-3710.1,17024.69,01-04-2023 00:00
686,632,1,1,75.99,0.0021,-22.01,-16.73,-718.6,01-04-2023 00:00
687,633,1,1,2.52,0.0001,-44.74,-1.13,-219.09,01-04-2023 00:00
688,634,1,1,0.09,0,-59.5,-0.05,-6.81,01-04-2023 00:00
689,635,1,1,814.95,0.0225,-15.4,-125.48,792.04,01-04-2023 00:00
690,5421,1,1,814.95,0.0225,-15.4,-125.48,792.04,01-04-2023 00:00
691,636,1,1,3.16,0.0001,-4.04,-0.12,2.91,01-04-2023 00:00
692,5422,1,1,3.16,0.0001,-4.04,-0.12,2.91,01-04-2023 00:00
693,637,1,1,0.09,0,-6.3,-0.01,-17.28,01-04-2023 00:00
694,638,1,1,0.11,0,10.98,0.01,-37.83,01-04-2023 00:00
695,5423,1,1,0.11,0,10.98,0.01,-37.83,01-04-2023 00:00
696,639,1,1,416.58,0.0115,-12.1,-50.39,342.48,01-04-2023 00:00
697,5424,1,1,416.58,0.0115,-12.1,-50.39,342.48,01-04-2023 00:00
698,640,1,1,855.56,0.0236,-97.05,-830.34,839.27,01-04-2023 00:00
699,641,1,1,246.98,0.0068,-9.92,-24.51,246.98,01-04-2023 00:00
700,642,1,1,115.47,0.0032,17.26,19.94,108.25,01-04-2023 00:00
701,643,1,1,1750.68,0.0484,0.37,6.47,1512.58,01-04-2023 00:00
702,644,1,1,4.88,0.0001,9.22,0.45,-736.3,01-04-2023 00:00
703,645,1,1,0.11,0,288.21,0.31,-0.07,01-04-2023 00:00
704,646,1,1,1.8,0,188.17,3.4,-154.04,01-04-2023 00:00
705,647,1,1,0.87,0,286.4,2.5,-1.7,01-04-2023 00:00
706,648,1,1,425.99,0.0118,159.91,681.19,-650.78,01-04-2023 00:00
707,649,1,1,10.29,0.0003,289.98,29.83,-1177.2,01-04-2023 00:00
708,650,1,1,4.84,0.0001,99.95,4.83,-109.3,01-04-2023 00:00
709,651,1,1,35.9,0.001,59.8,21.46,-192.82,01-04-2023 00:00
710,5425,1,1,35.9,0.001,59.8,21.46,-192.82,01-04-2023 00:00
711,652,1,1,20.44,0.0006,80.2,16.38,-53.5,01-04-2023 00:00
